"","s1","s2","s3","s4","s5","sp","w1","w2","w3","w4"
"12260",148.040708970753,164.670694806993,169.239956943985,163.939952531707,143.918497317233,98.2848127390193,81.3610726229886,64.3634587503959,59.559665320001,117.127106387505
"12265",130.870732083291,161.612357130319,169.456752263576,161.275890035119,138.680424648402,99.3257635274527,80.7519025996568,58.7729976340223,63.0895876773374,106.824378779425
"12268",138.181287007509,162.33461954484,169.638858761367,163.243011593818,141.691622789341,100.403472182291,77.8646962185555,63.8312897382635,67.3866612475157,113.249188888847
"12281",139.835830688992,161.062524961607,169.028046541267,163.342523695691,143.741516971998,96.2898763789028,85.6040466722752,67.6185821571385,65.5948717485392,124.322075643893
"12294",146.661400847021,165.287761782265,169.252651802609,163.478563283411,143.733852978218,96.0263931791418,87.4028124956568,68.8779206132517,71.6907607026729,113.350684347631
"12298",138.281464068247,164.839024968199,169.604767913111,162.877649335719,141.543834069071,97.0377730906711,96.7058233245139,60.8367011800208,57.4740030695242,114.552663980725
"12308",151.761277083241,167.782933548132,170.114956167154,164.815181326968,145.860542614954,99.4288200517764,90.5057144473986,72.8207399037746,65.3273286523938,119.880867111379
"12348",134.415278632801,158.242245642562,164.507889231463,158.780408757715,136.023531007465,90.442820635043,85.002645737393,72.1404944244667,72.1082238541071,110.497346414872
"12357",127.505557613251,153.178651077114,164.140386214292,158.11529820277,135.797686161696,87.2880298580911,82.4458462591663,70.0179180306947,62.0509149426643,110.025186562463
"12361",134.474646011319,153.980836982814,163.247689794101,157.849011071029,130.974180146888,92.1025446686031,87.5939944185722,67.0783044209115,65.0881001233705,108.800758287862
"12366",130.348363016795,152.000746351827,164.171052324957,157.533289199254,140.001675427469,87.7676627243439,78.6691476453991,67.2944528760925,70.3863325649409,113.738182736447
"12380",125.880036590349,151.465647619011,162.945426296493,159.3072851148,140.547653209362,87.7499473053874,86.8450223178832,74.9249872677729,70.2976958125047,108.121140045736
"12383",134.098385163921,160.45758118241,167.589654358503,160.977491005439,137.069957461368,91.0632780639644,77.7748319040031,62.9161737970421,63.0727284226613,105.318877819695
"12392",133.528080366152,159.854342818529,167.149793832972,161.883457182353,137.438673869465,86.0667120975532,75.5038199226598,57.0479931715057,54.339867513811,106.839631037955
"12394",130.666417440535,152.766582990482,164.905912518769,159.955100407176,137.774022206556,90.6122068482328,84.146142643074,76.3975572962621,69.0585841494545,107.672242579535
"12407",129.988326246304,149.131185211391,162.368771990682,153.680173004751,134.014347647534,86.5166191054754,80.8469166373604,65.3475355854629,73.8223683151126,106.676803292548
"12435",127.808370110524,151.342717714821,163.946511320758,162.017119365358,140.23914090536,90.7529178419855,86.8831213517259,71.0389028246309,70.6754348185964,112.465109645109
"12449",124.555652954693,150.447638499105,165.866041085621,164.59676456982,147.112468652545,86.2250841122635,91.4744407144479,77.1764834907946,71.7056092278996,116.45598679314
"12466",134.971116428637,159.574476344446,168.027125888895,163.098244208616,140.140132172687,91.3030236909808,81.6391488960055,67.5933762306291,62.3380675343168,112.660150706033
"12476",140.289725972349,160.328248756283,164.983796543707,161.434152527851,139.18692258091,88.0712745788037,75.1093401025986,64.5762836258483,56.4632275570455,109.556947421168
"12483",133.814972115549,162.157442787281,168.865947960915,162.544552597722,139.245520833577,89.7077078916461,75.5988073254343,59.7844685228933,58.3938111051292,97.2726724979926
"12590",148.220673006267,165.30152627633,168.028092693823,146.934523092058,91.7596866674092,96.7304982255712,42.6092529521029,25.9997883549818,35.3501629890681,65.5640194712787
"12594",119.907141924341,148.278639329667,164.167228601189,159.425229070732,132.673362522946,86.4926232839015,65.3934593181931,51.5263132409107,58.555199366843,99.1090784943181
"12599",122.758450547414,158.193551444015,166.284486266514,158.740581387189,130.825328641032,83.0169937030659,65.9151272584663,50.4334743657016,53.9610306555958,96.8716546569347
"12624",146.369411017277,158.694476122315,165.344891473399,157.328359574503,133.75902023125,82.4548071278048,63.4624492436424,49.8596986199124,46.4096572603762,105.03991534652
"12625",136.531956367267,157.14378287641,164.585896585206,159.504128142304,139.196378074689,75.3608545848113,63.4050783915335,48.8927634090457,45.4637023876162,106.930314928878
"12633",145.414118050549,163.677809917265,167.145962451384,156.727818405537,127.698167396058,90.7052118264448,60.6275894724996,38.3541443528152,50.6497675804815,88.3571760171921
"12652",141.538847571454,160.081511552695,164.63344877506,154.023433592999,120.339932215612,92.8817840096482,55.7423365982716,38.6604297533755,47.5533228503575,83.4025195634685
"12662",137.973132437592,160.779910161873,164.40428159067,153.84665363952,122.673752274766,88.3571760171921,68.8129710457461,50.0423305872627,46.2432185705786,94.3143575102205
"12678",137.431869867317,156.321478476834,164.424546044029,154.348884682183,132.005187971658,77.5212016691844,69.3079208963789,45.5099763109008,33.266335516389,99.0271553541517
"12695",113.739589418815,141.471481648612,147.978221879533,136.165698746678,109.62394602162,83.159602480199,61.3223908907924,46.6851907413686,58.8741260765623,81.4827622851043
"12705",129.535799597698,157.980021435876,165.835269013157,156.990889295572,123.120379870122,82.7705010057089,62.6174958905997,52.5961606691604,52.6547494155494,87.5939944185722
"12714",137.762000451108,159.406212462392,165.366808594965,152.188263490054,119.094049309134,82.2390589423389,61.6057102938769,45.4508498953123,49.0189542423889,91.9471336317351
"12723",141.144631486128,160.402103191346,164.188522277712,152.965310991538,116.234840064264,77.9964571810946,42.7066766329686,28.8124355768863,32.0329660976558,78.3037126645131
"12727",133.078760956288,157.111964898121,166.20449984448,158.638124544228,125.147727626671,86.7735706160477,77.8646962185555,68.6765589446683,63.0221500815673,98.9820803879603
"12730",137.744822231011,157.80855901292,166.413769168444,155.132849441647,128.98259984633,83.6667893800869,77.8844634018779,58.0074836816865,55.6181767094756,105.817698331666
"12744",130.476946719812,152.352102628739,163.325419490001,163.325419490001,133.979500528058,89.4972221371773,90.5861916623171,75.8430119779233,70.0225389337046,113.466568878416
"12784",124.159484705441,147.270197864591,165.2769333773,161.110171811109,142.235316852767,94.9225078464915,82.7954593146994,74.0408748590985,71.5905229581426,107.615560351219
"12789",136.853299650404,157.304413490218,166.149649638808,158.022161072754,134.980015186994,93.1980094224065,79.1651938255617,70.0346686480635,67.1372588237886,103.967078590783
"12794",139.42890532585,159.552588247633,165.568159820586,156.30436694286,127.2272127795,93.7665299402106,67.0935635395575,55.425319808795,60.9761110846074,90.5076795888897
"12832",161.801864059111,170.818287899809,170.343570000919,168.296951636415,148.15616521977,121.61589920794,58.9637008884523,26.1104278113057,53.0704583017189,110.100275581958
"12839",150.136601139837,164.674521775595,169.941594712075,164.879196835508,148.386063352087,115.128858616128,97.8825520885052,78.5230190781655,71.8322423615892,122.89832676663
"12844",150.180271804818,166.423751232228,170.127469320402,162.028740061481,138.808742912861,84.4204477299989,72.581726488201,55.2838784636292,45.7466078253492,106.928452602304
"12855",130.477320182237,158.057893393544,168.838517217095,163.150993747155,142.219611486569,95.136441495617,84.7705711145791,68.1969181411954,69.0792286154832,111.251192653597
"12870",136.101745738671,157.26073460429,168.957274605066,165.629830417697,145.63838020425,96.1272496447608,90.2607743527681,72.1916782836693,74.1439560685002,115.859948302948
"12871",139.454295682895,163.90771374972,167.95861243083,164.461637965392,141.479759400597,97.2016928843461,81.1628399354705,66.0834309140124,66.1681747135798,108.035501234521
"12872",135.878967117152,158.743193053751,168.775858777289,163.807013601539,144.187692858205,95.8953267780378,82.884997742054,67.7520134293236,67.2731070583454,113.413098336848
"12879",142.251914285735,158.627373922877,168.170617307813,160.910765350744,139.582878337045,85.0693574368684,78.9925000672065,65.7516098340373,68.9897651107137,108.901041470325
"12884",140.404514429815,164.696781762527,170.165160837752,161.31578858027,142.521801494877,102.177839528506,84.1945696852327,67.2656359152966,57.5435084183413,114.661905027008
"12885",141.242725594982,160.595972936708,168.436221495283,164.498154839101,144.906932689526,102.265108532577,80.787536214568,71.9602765671765,72.5587227969389,110.75743774815
"12890",148.15616521977,167.416211467084,169.629502502161,164.55415773758,143.356793973539,108.762447640635,84.4130042322863,70.0447188188116,77.2876869526492,110.931534996946
"12892",145.067458481431,162.532741529682,169.043945951559,162.97429491956,140.059408931483,114.213108728546,77.4554814556195,65.6506030566443,76.3620746650904,106.078602129615
"12895",124.376743072853,155.13492662788,168.995564400575,161.502071691094,142.340340726758,77.4482982050943,76.8319056828402,62.212801356866,57.1348441504899,112.981178798696
"12896",157.919097944275,167.338561521112,170.062828583738,162.716374636576,143.636203065359,117.75636485518,87.5939944185722,70.8293291694314,86.9561278397803,105.645231852655
"12897",155.573506713267,166.835754687722,170.190075187262,163.86689281057,142.97032887778,119.732697724247,84.7849253044335,77.8646962185555,80.3858317193921,110.945341567155
"12904",155.016225526191,166.239026567301,170.004360833399,163.2196762013,144.944277618276,120.523529531836,86.2937113290684,86.2141019963846,78.0293899381075,112.442756413994
"12917",148.040708970753,164.670694806993,169.239956943985,163.939952531707,143.918497317233,98.2848127390193,81.3610726229886,64.3634587503959,59.559665320001,117.127106387505
"12919",130.477320182237,158.057893393544,168.838517217095,163.150993747155,142.219611486569,95.136441495617,84.7705711145791,68.1969181411954,69.0792286154832,111.251192653597
"12966",159.056378150986,169.777208532338,170.604874023736,167.576067864754,150.037773904119,107.120333357212,80.9528598401573,53.3866404297117,70.9237939095348,122.551994824878
"12973",167.576947010694,170.819777717477,170.815077395163,162.297023563429,134.418248292434,120.687052019929,64.7299738087838,46.2057586974747,62.7420097228627,99.1172685727596
"12978",144.396803553319,167.625687612082,170.261256418032,163.351067543352,150.947181698452,94.5684887279219,106.121527169892,83.7422487959379,79.4056996364409,126.006739093311
"12980",147.63628122604,163.748786211108,170.195982673037,165.969338277643,147.993313972156,107.207629185262,90.0056522802931,65.4048779617342,74.9173945878205,120.705016648488
"12982",147.525749209049,167.057509345174,170.542883942791,165.375225200091,145.791861780934,109.932084005983,90.5017841293235,77.7182393925481,76.5180731767716,120.164598361406
"12988",134.207084353114,162.491919940372,169.50375986205,163.899126153968,137.157750603628,93.7749368474771,73.7097126519026,56.2670934407826,57.9894332068338,111.677583885948
"12993",133.570470665219,153.962702231601,163.227257068615,157.03939300051,131.998129045971,90.7297945068446,85.3863250139282,66.490295033044,66.2733444682814,109.683983360162
"13000",127.407065221708,151.277719966607,161.656262142103,155.401154143935,131.267332492894,74.1137758480329,65.3980516122939,48.5763687212507,35.1752285400781,84.7193697378504
"13020",164.436978336924,170.370335752005,170.718878593611,169.075666600738,154.629998758991,108.145269469962,93.1207372656818,74.6027318355611,63.5567895273503,132.82250306122
"13021",133.979500528058,157.900429414214,167.621804824271,162.669787610226,138.802790338648,96.849919900033,74.0575024022536,67.2252906856531,77.1982358675181,109.082319660373
"13032",146.146010174708,160.942825732269,170.09378545025,166.923922530072,153.79350994033,102.774809743312,90.4999975938957,57.2702415853921,54.0255738532659,133.049966490762
"13035",157.750522784124,168.443734442401,170.818760280361,168.68438727994,152.960790065425,104.617046795897,91.8654470124302,66.6249597014167,59.2230538613793,125.67739724092
"13036",159.492997538697,169.490122891176,170.811412199694,167.729120744394,151.034344955761,113.079829852954,88.1030587747083,64.9162277341175,64.8984250114137,125.967885130532
"13055",160.04141102048,170.153377504978,170.709897624396,167.688338348141,146.315177971691,109.474730588989,63.4267519809856,38.5866728138065,54.1509152578454,116.165890675675
"13057",154.42525004739,163.848706656334,170.681091723466,165.853238360212,149.844734856792,98.0249784826155,95.3894008969942,60.7683148990245,56.6651681808677,133.872055187691
"13058",165.525814460675,170.47157107793,170.806144600582,168.206655681621,153.294856790948,113.217503884878,101.563520425671,73.3399912203412,65.4545084786546,125.122696863723
"13196",153.894068271857,167.869504065982,170.706914492314,166.997951334103,149.701406817207,107.232319898775,89.7475272868518,62.1072237320394,57.964162884366,119.143693266757
"13205",147.206319952703,163.36223193173,169.635155437599,164.712718083261,148.3741836222,107.44536779164,96.1409984334835,71.2977279125095,71.2356943390511,122.338072849875
"13209",136.347563418956,163.415720379517,169.894010530066,164.115009688294,149.269774732135,94.9752236639901,86.9720950812032,75.5448358108317,66.4014764855422,120.990004842575
"13220",162.715907941228,169.081487733687,170.608481093883,168.120933935036,163.028762204564,137.523126018187,126.344929816481,93.4020015183467,118.693030753032,155.034349615033
"13221",166.611291043545,170.81843385575,170.682124139652,167.527019661582,146.553685839718,116.442372052365,75.3525652522396,47.6356948980251,61.4861277843757,113.42444267395
"13222",163.676138618575,170.424529700005,170.559401968451,166.755700417428,147.19784380265,118.954353786347,73.6416369332513,43.1456057226135,58.5707555961085,114.925947283374
"13225",160.345428638893,169.574245203264,170.682079595564,168.766002398745,158.484205978758,118.314808513846,92.7061811754619,59.7844685228933,70.181683610079,135.992581500839
"13226",155.185509410349,163.98595046848,170.819963323786,168.915092328192,156.279795212322,120.290247885004,96.3855511803714,64.0159454948871,65.226289570146,126.642359019843
"13227",158.002788791033,166.983051264885,167.584733507322,160.700926649711,144.742246621858,114.635298549965,91.527015529494,69.1677867971028,80.2478135822468,116.006189418299
"13229",156.090929441089,169.439225093162,170.821083901515,168.886679089753,153.472290823662,116.610885470017,107.618961971204,77.8567890455099,81.2793395125677,133.988020424379
"13231",163.139284638606,170.070325717515,170.820768614282,169.776595125271,154.811696072684,108.318307820538,90.5057144473986,68.8108059618158,71.1834953643633,115.441270066584
"13234",166.079182523902,170.771458852739,170.806663154891,166.449161892192,148.813569471113,111.987297973053,83.1124670334994,61.1377267051631,66.3834316581061,115.616766442639
"13235",165.652380871387,170.388700656753,170.774311355642,168.987710705819,153.581106474889,122.207552966299,102.833478300421,62.5095808040475,92.3810095364138,133.248577828037
"13236",149.815658038929,166.355332565231,170.33638777949,165.369085644135,147.884073884192,107.38096976636,93.2019156333327,68.2686426109716,65.2161852612673,122.217375964947
"13242",136.091565264866,160.719184962544,168.956761808115,165.34005186815,149.75572073071,110.213419158008,101.987593577638,79.259818493859,76.0689852375581,123.803678737494
"13243",138.519277388445,163.244487609473,167.863724696863,164.790476937346,147.63410083334,94.3756505289011,97.003388988633,72.52314179514,66.4270148246297,122.257046188414
"13246",136.005847481799,162.370885727521,169.049943903904,164.340106113301,141.248664775929,94.3416554618017,86.0603018828515,67.2404203475082,64.9231296471355,114.006396211229
"13249",138.114936237381,163.320854627954,169.632427438777,165.010458032838,146.161619460211,101.336224277433,95.4358502312497,76.6106396864153,76.2870348071314,131.916395263027
"13254",144.281467931194,164.255156359731,169.311051791461,162.128213258043,139.182831990878,97.7642476716987,64.4488794490819,44.6216316231551,50.4046401495981,98.3993048776973
"13339",161.048534292421,169.545194256625,170.789827671385,165.895671157873,146.227858309052,111.024419252993,87.2540096329489,65.2272518805462,68.9642021135332,116.426084167756
"13340",140.547653209362,162.618310134218,168.738254235293,166.479943024825,153.750446698483,100.077849967346,85.1110592215966,63.5423412640443,60.369017976598,111.499208787233
"13345",165.136212230886,170.530976315793,170.812160567933,168.548008202286,155.473167856058,112.774059219556,92.3776101971807,64.3267438673451,84.869331873421,123.718368285167
"13503",128.94339706743,155.272875532329,164.094274283316,158.826126562999,135.835967598206,89.7519569727805,84.2064627194942,71.5153330144877,70.065467073058,110.453154129712
"13522",129.080518318935,146.943596354462,156.673222029436,142.985126937094,112.427174365254,75.219914115314,52.5208413000099,47.0317264470871,38.6684487543646,70.1519110835255
"13541",162.478287459375,169.783866950855,170.811450804206,167.486593748712,152.367519028276,118.763784292863,58.2472129994498,38.5975739835065,49.0521694127975,122.209236339536
"13549",134.198960146487,162.831051512095,169.132278351893,160.967649951957,142.345862168035,95.6981519623646,95.5304653980789,83.0726128391442,71.0890715771736,113.338509646151
"13550",137.891104398027,160.130141263924,168.411164374997,162.709217271866,142.222912865808,101.261343361292,88.8434522182347,75.1369862682475,73.214664183308,120.299698714897
"13554",150.137428729466,166.056455507725,169.959702008212,163.70493744281,145.780028660695,112.115097828901,98.3346666399266,80.7809377052597,73.6059743666286,119.608488042494
"13562",158.805294739349,168.451270548407,170.75353446692,167.662152643005,150.831572859566,112.789474315934,85.684145046501,61.081384698457,65.2097552052825,122.39905599127
"13563",142.247891132191,160.960833675891,167.3142383397,160.265118259106,151.178300108952,112.826002791565,105.472551195921,70.5972382231342,65.5458468710069,124.642555462634
"13566",162.686985510816,168.458205741773,169.462807883315,166.08703547488,151.577170347863,111.041023987553,101.436891204896,75.32177491324,66.1311816624621,128.254076735067
"13567",155.259661529302,168.905298734341,170.74085327478,167.390197057095,146.153425317298,92.6349755871106,100.342121727189,87.1003100179477,75.816516119221,125.446369161768
"13570",139.138932559057,158.979277376145,164.885952432631,158.24493245809,131.190829179012,94.8609872691319,81.435418873496,74.829526968091,74.0447120448884,110.433454608822
"13572",133.277770470059,154.519649735327,162.818140021338,159.692237246317,140.664480212047,92.8243924080204,80.8825394652913,64.9096544315384,63.0221500815673,107.643904514688
"13573",138.310450920689,156.692890738716,165.699301106444,162.532741529682,140.203472745923,86.8980562817027,80.5258082170834,67.5604135775409,66.1115408459951,108.357032163583
"13581",124.425133828348,161.240515787119,164.706823739374,143.129122197469,104.257826030147,84.1552672503723,46.9639521876043,28.5225479658113,33.8648102588872,78.1375764920587
"13612",139.005409736725,161.03865166983,168.592483640721,166.017714451141,142.28240332014,95.2956971133186,73.9621630797776,58.956871017453,56.7413678542534,106.753407312618
"13629",163.279127729857,169.471823630534,170.812451522235,167.257525418616,148.48564720178,111.84103817927,76.6466986413111,54.4555271538469,63.7413986144096,116.213027246012
"13643",148.1089579091,167.507688213607,170.533489875026,164.171052324957,146.823669203875,107.647953179622,90.1380978763855,66.8861321939497,64.33426154717,120.221041250769
"13644",147.7091731223,160.980052241497,168.696291090453,160.922222284479,143.138114931388,110.724248151717,91.1493092975564,79.4566552761467,73.759739337291,122.967060719024
"13652",122.022079490288,152.233534099841,167.939716092098,154.646645189093,161.694581176794,83.2028030680921,119.503263808627,73.1229002305842,68.2736798794578,125.816612457511
"13669",135.39712530242,162.855228634614,169.594296567562,164.640030770691,144.584486684484,102.210425804985,84.3881910424686,69.4369729323308,71.1272925489613,112.302443283102
"13677",142.294568026127,162.801984115131,169.527524951055,161.274581220222,135.318554887806,102.328179557088,86.6965133738378,75.1045318913024,80.694731886035,115.095570595173
"13699",136.111342937832,162.724422412458,170.614377512814,169.290121687009,148.7488202167,73.237523620382,79.4753956336083,66.8621080696873,49.324227562037,121.353618028312
"13704",157.447724115597,165.956313409673,170.363802086096,166.583234126609,153.39030724891,102.873965108696,100.433262466404,76.8299469771837,74.0530085330099,128.374711294878
"13706",144.975160478501,165.254517131671,170.185709590617,165.908411811737,148.356396389838,105.057246345542,87.1955261420739,62.8845729269697,67.6689918820422,111.683072564864
"13708",141.728377273261,166.082586350151,170.538822994937,166.566934639191,148.421576511828,100.297032948107,93.3353408140372,78.496709491579,61.8080785275973,117.629700455283
"13711",143.497193620077,165.307223082696,169.663507232121,165.71640362286,152.09587955467,94.0306971073765,100.55642692487,70.9306295967527,62.1993109778849,126.101638385601
"13727",127.558572150095,150.422080842931,161.598612264899,156.802010469053,141.020112473884,92.8309150076805,88.7266412837197,81.0253611095526,81.3207056530677,116.099216433153
"13748",122.15198412606,152.001942934918,165.486126833513,158.426419669155,133.509204318366,84.429811846756,77.9964571810946,59.0426837734265,56.8863833412536,101.383605064254
"13831",143.524014740242,157.68207788864,168.559649092693,163.94756926365,152.688082110779,108.535186966966,68.9309016610796,73.584026853941,78.4909339508184,126.856892220965
"13837",135.313724482104,162.667394476569,169.354513574328,161.450811737933,139.496965642324,108.646511691054,84.5623309575674,68.5758583966051,64.6064316738702,113.572907246769
"13838",149.238406066229,167.311716831309,170.178849742628,166.122162098925,150.185514380614,101.578550346304,92.0907269707978,65.2674029118033,51.4507852004219,123.247850672157
"13841",131.850643159999,160.620910139581,169.336470479123,164.619284143245,144.252167876182,103.804005223212,89.3683063029851,71.7604807790511,69.3046282475319,115.064670260046
"13845",141.913966771463,163.816626381611,169.587949202447,165.121138994575,148.920105034357,99.2294165080841,90.8952439749174,57.2620882358291,59.6870519236756,115.234573205256
"13852",140.759184469809,165.021430554943,168.030960223025,163.817749457161,140.557182059245,92.2975348022292,83.6373575464439,64.9770292945407,62.2842204447044,107.854270596461
"13867",154.945460644401,163.410719895818,168.540928861144,159.71202671079,129.145727084808,110.408091516671,85.7601212184969,65.5455475517691,67.0168133714905,116.786840690546
"13870",161.284202526874,168.079146466882,169.7469811675,162.506275650491,139.207857575091,120.649475504742,67.3564063808132,62.8535498467993,74.4352395288827,96.7814379216967
"13872",149.137849203271,165.300740242825,170.392216422154,167.78651713267,156.014078330417,107.656226153168,111.263989205644,73.3441615187716,85.4345252071688,130.389654112801
"13873",148.509646405546,164.9815660332,169.326789227031,167.958127376888,155.841766709642,107.748158625839,104.366705569406,78.558721814882,83.3137535306193,130.456648244603
"13874",156.864764156552,166.592772071348,169.979860248348,162.260290692438,137.599927758019,121.58009044964,76.5081540477258,75.2066467298774,79.5803222354052,93.8901999997785
"13876",149.656083460788,163.923980218502,169.967537534666,164.894953193872,145.2814602723,114.735414762593,90.8772309743305,74.9378945051565,87.5404789480435,120.050459545594
"13886",133.245711979141,156.179960348622,164.470256137202,158.17599311043,136.369428597034,88.4554691385314,84.5968419490608,71.4329707634119,67.1311451864621,110.379054103569
"13887",141.583709017759,159.757184124752,165.120423292536,159.106631381907,135.242219540263,92.5993201881471,83.5658179699396,73.8912002489014,74.7723013960122,109.221419304963
"13888",131.709211567982,154.817355098288,164.664035976438,158.61365897385,137.625580639772,90.658379843074,93.7708112836245,75.7635192774005,75.642594880959,109.819950606678
"13959",137.096984503837,169.519779732559,167.338561521112,158.966584353651,123.61274690606,79.8359422267436,51.7180901788708,38.3687987134396,31.9421369555219,95.8428736897193
"13965",156.354954965532,168.525401194389,169.789665018316,165.508903751188,155.822696235056,99.3359107800149,96.8194867347561,75.7171414839078,67.0638927963337,127.976616537929
"14016",163.405050368521,170.408521965417,170.489661486085,168.703720245788,149.860783632939,130.829383107555,62.8934015873009,20.6227570548479,39.3240676866354,121.196006304024
"14019",144.611962524344,164.125849001567,166.551897277438,155.02873496123,128.469195049893,89.2601870647132,64.5952001223634,55.2732195481413,53.1834485606992,96.2504420837712
"14039",151.074117406567,167.483366428162,170.472141732723,167.664593561848,152.156798618579,99.3051729991916,88.6070500528325,63.7420595770511,63.6065551616703,123.358711712212
"14040",153.866896662102,167.053347658849,170.42739529335,166.40153622692,151.476203767494,106.98231637454,87.1755853315848,66.0011206773805,65.1310175175651,123.066943113719
"14041",128.80602813086,154.08940865065,165.683582662411,159.492997538697,137.710660235936,92.1461082631666,76.5834165046372,66.3421775528169,61.4033395487181,101.993775875353
"14042",131.210794483554,152.759696340554,163.784117351727,159.857611910262,139.527539493318,90.1132534805279,89.7449268139248,74.3802799174041,71.3533048682578,114.159400143495
"14043",145.940907467673,164.277699369831,170.109229538674,164.489315929644,143.158092691937,110.371052006363,81.7954545763428,60.2060111372513,69.8034728707645,110.058565065285
"14076",127.274391705351,155.138012473881,163.447635004471,156.101677021215,127.547242786793,81.6178282053811,57.4925283887953,50.5439909952457,45.8255293329713,90.9006241778842
"14081",154.982314165377,169.733231915862,170.330483480926,164.79180756833,144.239027267184,101.956946719088,89.5267021948377,64.0515069127782,62.4669159587657,117.91154919766
"14086",140.595280568605,164.459089432367,170.80861456601,167.582296397099,150.947703602429,98.5712215529723,82.9840981335314,56.3478500539737,56.9329993008292,121.378192403333
"14136",158.579737065471,169.805520960359,170.786933502073,167.582946387304,148.141489589878,110.97966462647,92.486460695043,77.1226636626184,64.3231916949037,118.254615098201
"14245",128.426986914972,155.196363056755,164.893266134464,156.707631918272,122.967497953336,76.9621924612153,56.8527174028222,45.9868718400588,44.7183177095692,88.5323542745248
"14435",144.191487959785,164.449040854833,169.892159191111,166.114538060538,153.193508839637,101.773250450699,104.547988311915,78.6545375259907,75.7020826364836,130.630010960867
"14495",159.75108075671,170.334817336142,170.821194029236,167.675158924428,149.461688207705,112.536205098792,72.1268794998411,45.9375846093319,53.8455017950059,116.227652249077
"14799",164.361403105389,170.494898619925,170.803235392274,167.211745393989,151.69862829181,118.067803609145,52.7618988033905,39.7460504022925,51.1875545558555,122.241935755518
"15118",136.239742799738,160.233651824034,161.049062066773,149.1476374295,117.531355736061,82.6406828457123,54.0290451044736,43.3692433641745,40.2604657382642,80.425073743932
"15196",154.879109644279,167.834246500239,170.387799348941,165.015512644601,147.003430136661,102.063105436069,75.4990503653228,55.1045272155773,57.3578046473462,113.879700254546
"15338",163.279127729857,169.471823630534,170.812451522235,167.257525418616,148.48564720178,111.84103817927,76.6466986413111,54.4555271538469,63.7413986144096,116.213027246012
"15375",131.961695254056,155.959691781865,163.286032482314,159.38278238013,139.858595813637,90.7087838514837,87.2654592911919,75.7833938872524,70.9588953001563,114.85970439331
"15403",146.473737852545,164.044529943834,169.804043846784,164.316667300439,148.544527734997,99.6120133691507,90.7099920287043,67.451201664589,60.3264590662456,120.27393767927
"15456",149.550908832755,168.7110062835,170.128937332893,165.170187817058,147.653592125888,100.407498218538,96.6262715898821,64.6401259134105,65.1178941638287,128.145192490202
"15796",151.818040235587,166.784712454665,170.815171451028,167.813688206666,145.625905615637,103.159645946534,64.5666103380236,43.1794044786513,60.7094990543225,109.564562689444
"16755",155.976919082987,168.505534049819,170.820789440342,167.94306839362,152.672334074511,109.656719555693,88.9279163234284,66.6199134042022,76.3823835372618,127.518642418238
"16797",157.354998092894,167.226513528937,170.622397808967,168.387892572866,153.258056038525,115.516701800573,99.0451819153116,73.2254102160806,67.6545893881479,127.383730733319
"17177",134.138287157395,158.588875173394,168.423075378387,164.68446569198,146.650060749249,104.055527595574,98.0957597612819,78.0892600189672,83.1124670334994,122.753408056958
"17357",153.557406762287,165.095307028766,170.79753099106,167.09981392927,148.753155112261,108.053123823176,86.8578447832193,52.0433821291355,56.9329993008292,120.210676665515
"17495",140.292528597492,161.110171811109,169.715149987565,163.97332851943,139.634596365308,110.177700772431,87.5939944185722,67.5681695982643,66.1050682236136,111.510057664123
"17575",157.223945360962,166.409795515085,167.401495226039,161.766183264752,144.156172402496,113.310096966904,66.649659645416,41.4201009669237,56.9537180985321,107.762368716368
"18217",150.427143266441,165.57504785912,170.765150670264,167.304987932711,149.517944811834,106.017970871138,87.2114775908065,72.8599157421686,67.6689918820422,118.668426024379
"18235",144.097277037257,170.395280495018,170.694623044248,168.06406674315,152.637581505534,107.379122769224,85.615195476669,60.1891486589853,67.6689918820422,130.195562994636
"18275",166.041692768232,170.784574934184,170.652494892215,168.022884609481,149.58908029171,111.624513563482,77.1863240193461,45.1669891766045,59.3084341787869,116.55062261399
"18639",154.1280860445,168.330695012354,170.790410284982,168.821645899241,150.386005809737,109.975101998913,85.5598034567995,58.9403851908442,58.1879995446311,129.412495543731
"18657",144.040455714196,164.318261510407,169.994649309737,164.467618610305,141.59661643999,100.892573236841,82.932691186398,59.8451679165335,56.1184447100296,117.987714442004
"18898",138.150673133247,160.182709363487,168.233834157649,153.112905266413,149.737148728319,104.520849061111,103.418896698583,85.2623403394389,80.1851864669289,125.578339329635
"18936",131.738643610274,156.905771712012,162.328960337498,153.212947144571,123.696417873331,79.7981410654126,59.6158646738322,59.2642349580721,55.3388806403079,86.1418742995069
"19015",151.673535441242,165.064968758691,169.18400232447,164.383778419242,147.564860793497,103.376376087514,81.9456717262972,73.5975827894869,61.3287815681263,120.993885857683
"19016",136.888172523319,157.098158684188,166.464942228659,161.55041350619,140.308874549223,94.0902814782248,80.7192348872884,66.1555536914572,61.3021537133885,105.739331047919
"19115",143.647931712154,160.749573678763,168.348499385548,161.592949253846,132.427915333256,104.6276800686,67.8706020206024,58.1663365908205,50.9388642262945,87.9122887859931
"19135",138.838572804772,161.087281287876,166.571088719912,153.524086012681,124.987681048444,81.4617774584149,59.3798344551978,48.7699344707886,52.0781476649196,88.0485689396483
