"","s1","s2","s3","s4","s5","sp","w1","w2","w3","w4"
"12134",0.832450612942119,0.907666425117133,0.920546219283593,0.878915681601206,0.760551068943501,0.602650931442674,0.525093131802537,0.44595827608938,0.464919631081603,0.621627576247219
"12154",0.798070237898657,0.886524576738907,0.908559802794065,0.873021969359156,0.746319333384766,0.542911420384848,0.574766069836558,0.503926568300538,0.452192691521866,0.663919052735645
"12156",0.701503418366694,0.785189931698571,0.822525547644447,0.803333001648956,0.770617884165148,0.600876786184528,0.558997660313898,0.53601279897618,0.499344195363606,0.644999370168098
"12178",0.781647280431031,0.898163965541698,0.91239981386962,0.853036231245397,0.748084795649334,0.588553617726866,0.523306089484354,0.434898190219657,0.438570162085553,0.636772819616499
"12179",0.755745288236768,0.8548353616725,0.892099971912414,0.849816202518202,0.766237129870184,0.587637401536281,0.557691091832567,0.290113266939526,0.554125107493783,0.672705284350927
"12192",0.747865129957783,0.877011500266032,0.914278583220672,0.857675609647257,0.760190470354523,0.552954109578962,0.542927879918372,0.438868355532756,0.412488576246407,0.642904864794815
"12209",0.720699211112466,0.840279663681517,0.892101717695928,0.849707037669486,0.793507858765594,0.569542974129765,0.557015225133218,0.500198096536954,0.491755871466111,0.663452502418542
"12212",0.703448100219621,0.862384154031272,0.905634190071807,0.861729911095616,0.737699130865587,0.609472627401743,0.574043811659632,0.429345827893357,0.509551573721188,0.667629265376348
"12213",0.78920839671906,0.878375399414607,0.903570943640244,0.854566038151383,0.753744003198038,0.59223818710552,0.537510019167658,0.472155426499051,0.445245038956019,0.637965200673505
"12215",0.737699130865587,0.847773253550921,0.880846214425846,0.84177867502283,0.779976585764867,0.611380720473732,0.614015474884865,0.560769912787378,0.500245735027887,0.679429699425701
"12224",0.73837852952171,0.846194314254717,0.896373214879682,0.848818206349264,0.755421414436861,0.578064925195525,0.548868625474445,0.487496666950072,0.441757816491323,0.636743440426083
"12236",0.674988626510023,0.787485082712123,0.849153082944613,0.851186521953083,0.730575015758913,0.549784603622727,0.536513411972856,0.473358553434879,0.491090306999783,0.607122226633468
"12237",0.767796784928612,0.869788089643277,0.909536280494684,0.845180335758276,0.736187480059918,0.570440339758557,0.478718357371285,0.408226320953468,0.460161299506255,0.604499723590376
"12239",0.70333308261582,0.837582979271509,0.894963354435142,0.826677712544205,0.725462809734591,0.551106343718707,0.455728949263404,0.394551837957038,0.420093715326335,0.564376775695138
"12244",0.721301414686588,0.846415414218332,0.899888713920101,0.830029919088795,0.686799638667195,0.562010587350636,0.446785302835482,0.412726985559153,0.4213507320097,0.567849083541588
"12260",0.750295684612115,0.847394750397126,0.890280742105617,0.841944448499274,0.730669686080193,0.550858914410889,0.492071193462867,0.433949474419172,0.417422758812003,0.619647416022467
"12265",0.673842975634534,0.825810046471234,0.893150207234329,0.82360278663983,0.707030690419459,0.554545013813027,0.489983090481828,0.414704378532395,0.429577463957144,0.581443525049264
"12268",0.704842231238667,0.830645087414654,0.895710094159775,0.836935785723245,0.720461303450494,0.558372585505585,0.480100302882179,0.432123819230906,0.444303166557433,0.605069962260803
"12281",0.712136603158371,0.822216997863775,0.887628084197302,0.837640629125672,0.729849046638714,0.543823034143116,0.506653318213508,0.445096415038131,0.438170073355938,0.647462658936802
"12294",0.743613360246078,0.852181776538546,0.890444121138989,0.8386095859343,0.729813547192214,0.542896423738872,0.512859750613002,0.449401877131423,0.45901043145846,0.605448229470451
"12298",0.705280637672033,0.848682629118965,0.895219006811935,0.834375421899477,0.719792508771918,0.546456537994457,0.545287059789531,0.421827640158289,0.410206545861395,0.60994089102598
"12308",0.769001148630138,0.874046414502456,0.903348288644317,0.84849941537066,0.739788681383993,0.554910522490651,0.523608587721565,0.462868885816732,0.437253514268712,0.6301663768184
"12348",0.688641171300156,0.804768981546593,0.846161176900735,0.807986637086373,0.695495108576563,0.523390124066607,0.504581823048187,0.460546138409628,0.460435946209371,0.59487609995243
"12357",0.660144349986951,0.776430097891008,0.843417843963107,0.804016761760006,0.694526999266794,0.512463202032647,0.495792614174522,0.453297082103089,0.426007544288863,0.593138637472533
"12361",0.688892553978401,0.780720321871356,0.836968847868878,0.802447024429714,0.674269256445878,0.529164184319689,0.513520401441398,0.443248290156832,0.436433761100329,0.588648010133831
"12366",0.671695320405794,0.770243406448869,0.843644656110362,0.800599774576661,0.712874217062349,0.514120706735678,0.482851872721802,0.443987748735742,0.454555553598093,0.60689396469984
"12380",0.653637242637596,0.76747447431127,0.834847200904231,0.81118412827122,0.715311136907306,0.51405946359131,0.51093337242209,0.470054582235382,0.454252791295993,0.586164612551304
"12383",0.687301383213652,0.818343373643352,0.872154380746345,0.821667622859571,0.700005606764344,0.525546449832651,0.479793010976307,0.428981778407522,0.429519557278266,0.575990020148467
"12392",0.684898799036409,0.814556995653568,0.868003322571084,0.827608863277473,0.701604895913192,0.508248123606625,0.472031711982149,0.40872882592698,0.399300731178015,0.581498923736364
"12394",0.673001994619423,0.774251008065718,0.849198006046107,0.815184388419217,0.703064084514632,0.52397855178114,0.501634484354722,0.475085197942682,0.450019302731855,0.584527769513277
"12407",0.670219760810732,0.755669762290664,0.830877187187374,0.779104684656806,0.686946658783046,0.509799970299719,0.490308701671898,0.437322747876324,0.466289065390352,0.580907663804503
"12435",0.661364152545055,0.766841859657828,0.841992417973719,0.828502703384768,0.713932486421252,0.524467509321264,0.511064898172653,0.456784360823731,0.455543006630466,0.602153359017973
"12449",0.648384644866612,0.762273633390567,0.856847970655333,0.846833143849439,0.745785069427647,0.508794273649483,0.52697682809504,0.477747337913384,0.459061135990345,0.617105646602962
"12466",0.69099959310373,0.812824528633092,0.876504831412208,0.835916203473907,0.713490948135903,0.526380351018236,0.493024776334488,0.445010207962645,0.426994985063548,0.602877947860689
"12476",0.714158243624295,0.817525384147076,0.849800778263634,0.8246375981897,0.70926198801848,0.515170582949833,0.470684245419309,0.434679293936843,0.406698164163711,0.591418819148537
"12483",0.68610604831901,0.829446181895381,0.885684010155265,0.832077016632358,0.709520831626307,0.520838583681031,0.47235619448831,0.418198868615166,0.413392633514049,0.547284701000469
"12590",0.751176861871532,0.852290706497282,0.876514726959152,0.744926792468235,0.52796984584686,0.545373957056733,0.357475895030533,0.292809771587975,0.330322187660864,0.438064389962434
"12594",0.630267463003953,0.751461161428408,0.843616354770399,0.811906627853964,0.681318255324131,0.509717176525325,0.437480088288331,0.389432809155936,0.413951052576197,0.553776843454158
"12599",0.641323404668589,0.804480147106011,0.860350570936682,0.807746874807838,0.673655982188176,0.497753691398322,0.439266925652617,0.385576634136121,0.397976684888687,0.545871169973612
"12624",0.742214350476477,0.807469651757432,0.852634540958123,0.799408599984324,0.685870384291432,0.495823372590181,0.430857827412171,0.383546265673125,0.371244691132407,0.574982643869887
"12625",0.697681452290772,0.798340882319373,0.84675078894593,0.81239136165435,0.709303745501111,0.471543352135178,0.430660860479694,0.38011517691176,0.367840799625859,0.581828365334278
"12633",0.737673409876149,0.840040303716368,0.867968025890632,0.795952069805452,0.660919946176258,0.524301720651222,0.421106990780128,0.341717816356035,0.38634096402727,0.516159696692167
"12652",0.71976996128898,0.815974328933419,0.847111510969688,0.780949975446679,0.631934552736708,0.531881799624123,0.404191029471041,0.342866122548759,0.375341382951057,0.499078131958384
"12662",0.703932580795816,0.820397378791756,0.845382100852082,0.779998126785882,0.640992446295328,0.516159696692167,0.449179896273599,0.384192972525718,0.370646822621987,0.536889852381527
"12678",0.701575335825633,0.793641030542087,0.84553412152167,0.782710926234555,0.678535598685737,0.478925803282763,0.450871339523595,0.368007648427083,0.322258447458306,0.553486537904603
"12695",0.606899217462958,0.719465467878406,0.749990238471592,0.696105491522846,0.591664707126411,0.498243543373836,0.423500530260218,0.372233490678887,0.415054057272188,0.492488461762197
"12705",0.668370478629867,0.803217955228121,0.856594797447921,0.797460070154039,0.64273946086853,0.496907189647507,0.427955493412056,0.393194747345887,0.393400408371787,0.513520401441398
"12714",0.703011697674922,0.811789965475396,0.852808695354799,0.771219724960642,0.627145727199163,0.495082892392929,0.424475812993891,0.367794451399875,0.380563650347248,0.528622709975306
"12723",0.717991143403401,0.817992066709765,0.843774034318389,0.775299879711813,0.616269882172783,0.480550889606784,0.357832147654026,0.304490255764132,0.31741598990102,0.481601757544937
"12727",0.683013548654235,0.798157311670688,0.859672084764763,0.807131301048882,0.650727563447612,0.51068672688298,0.480100302882179,0.448713652043538,0.429345827893357,0.553326836776902
"12730",0.70293685065039,0.802209511535823,0.861456700632375,0.787000308539609,0.666117723195357,0.499986350629951,0.480167899083172,0.41205517733356,0.403758787719293,0.577793750498857
"12744",0.67222322469035,0.772075364122535,0.837519245462232,0.837519245462232,0.686799638667195,0.520108629428019,0.523888165810971,0.473190458418247,0.453312867613972,0.605880329692223
"12784",0.646821636246789,0.7465475370035,0.852096151692064,0.822525547644447,0.722930756575313,0.539020735943798,0.496992890588658,0.467035223158644,0.458668138405432,0.584321279519114
"12789",0.699068319094576,0.799269805988177,0.859209337102956,0.803466485162728,0.691037438700797,0.532985922368229,0.484549283725546,0.453354303931435,0.443449988206393,0.571117288671691
"12794",0.710331834614705,0.812689655069609,0.854420796908297,0.793544183853162,0.659025253400651,0.534972859868986,0.443300496296989,0.403087128709063,0.422307947258608,0.523615414121315
"12832",0.827065506744593,0.928806949063782,0.944118593823554,0.87932097437367,0.750860750788306,0.636872248086812,0.41536373033703,0.293277135626365,0.394858623283945,0.59341473227661
"12839",0.760701339490749,0.847423887763576,0.900367990257873,0.848991906790293,0.751988642958627,0.612103198220068,0.549437252810965,0.482351946694762,0.459493557210496,0.641870323155995
"12844",0.760921635836758,0.861542605200203,0.903575011711527,0.828580636603944,0.707594960167815,0.502578051652494,0.462052763036816,0.402594330139918,0.368860313834598,0.581821598683354
"12855",0.672224758662929,0.803677441105616,0.885361558153352,0.836286926258337,0.722859221074179,0.539771049969044,0.503782901375715,0.447074022471339,0.450089852837349,0.597656999287155
"12870",0.695830823037251,0.799016849504091,0.886770933686265,0.854919059384935,0.738734552328804,0.54325104188587,0.522757926216952,0.46072091202347,0.467387233648534,0.614855086468405
"12871",0.710444234912221,0.841708897938708,0.875806931174827,0.845812827979818,0.719502871662337,0.547034402078688,0.491391565808422,0.439843231406881,0.440133380374066,0.585852130779009
"12872",0.694875203374446,0.807762588969468,0.884631644512328,0.840975645198589,0.731921143038355,0.542435716373086,0.49730036385728,0.445552741955922,0.443914728144484,0.60568092603859
"12879",0.723006368477081,0.80706681121222,0.877988485603972,0.821237673452933,0.711013882236123,0.504811524938019,0.483958280015973,0.438706928895431,0.44978411673361,0.589014999885405
"12884",0.714670960207913,0.847593498363791,0.904268896185751,0.823863104456746,0.724237786699132,0.564700782426971,0.501801042335378,0.443889170321157,0.410447514353915,0.61035040684368
"12885",0.718433090832043,0.819222538473047,0.880820681917127,0.846087784726534,0.735284294341549,0.565012902676652,0.49010520292768,0.459930756438555,0.46197421566573,0.595834599084301
"12890",0.750860750788306,0.870493258886058,0.89557473200003,0.846510575077205,0.728070844530518,0.588507848227551,0.502552442854887,0.453388636193574,0.478127478941504,0.596476754820724
"12892",0.736038863662222,0.831996120171183,0.887822520851877,0.835048581559982,0.713131277678565,0.608669280828654,0.478701113522064,0.438360971528867,0.47496395055134,0.578738424271704
"12895",0.647678328316509,0.787011765785185,0.887233011376428,0.825083538212173,0.723409436039839,0.478676555301627,0.476569555363092,0.426564276462714,0.409030200442309,0.604071910311505
"12896",0.802859124834922,0.869760109192018,0.902421955417891,0.833258473656295,0.729361507572055,0.622038222485183,0.513520401441398,0.456068615600928,0.511316953038182,0.57716976072606
"12897",0.789442179517454,0.86515475334067,0.904737111817043,0.841411203107953,0.726292347476295,0.629596592184472,0.503832308891374,0.480100302882179,0.488728826746681,0.596527699705106
"12904",0.786357836645366,0.85996441833485,0.901415053871474,0.83677097546053,0.735459707749962,0.632642926742696,0.50903097546029,0.508756397484821,0.480663516135332,0.602070354085404
"12917",0.750295684612115,0.847394750397126,0.890280742105617,0.841944448499274,0.730669686080193,0.550858914410889,0.492071193462867,0.433949474419172,0.417422758812003,0.619647416022467
"12919",0.672224758662929,0.803677441105616,0.885361558153352,0.836286926258337,0.722859221074179,0.539771049969044,0.503782901375715,0.447074022471339,0.450089852837349,0.597656999287155
"12966",0.809655401260906,0.897767154825657,0.938855381492684,0.872023043528444,0.760203354493744,0.582519025736667,0.490671799639629,0.395966537315571,0.456391239885473,0.640516960105132
"12973",0.872031535611163,0.928463892533474,0.929369410862455,0.830389961996311,0.688653743004486,0.633274435469141,0.43520622754641,0.370512201856436,0.428383382968401,0.55380586970534
"12978",0.732895990286042,0.872503737091981,0.906121393352629,0.837701299118188,0.764815024659245,0.537779933161704,0.578893929054577,0.500245735027887,0.485372480590854,0.654142019956406
"12980",0.748323436465558,0.840553369408863,0.904849306074377,0.857702107025549,0.750063986598836,0.582836479904396,0.521872316809131,0.437519208932105,0.470028649819049,0.633343847202328
"12982",0.747786309710674,0.867156988557798,0.912599350238509,0.852875641899265,0.739462487805119,0.592796423057339,0.523594934876302,0.479599500363188,0.475497025093775,0.631258711396102
"12988",0.687760562468421,0.831716834568393,0.893796639173797,0.841646219293815,0.700385925678462,0.535002260069202,0.465904375944944,0.406016463222485,0.411992661592357,0.599233751991295
"12993",0.685077005271297,0.780622608479314,0.836824497044898,0.797739145017133,0.678506276749489,0.52438714886461,0.50590319053327,0.441236084554348,0.440493436214777,0.591885101901312
"13000",0.659748123695265,0.766507891368439,0.826100108893754,0.788484370597668,0.675479013081725,0.467284171088411,0.437495821687141,0.378989788720568,0.329650574577859,0.503606672376562
"13020",0.845627472180503,0.908403388857747,0.918468086535393,0.888212558066583,0.784241154964212,0.586252674918894,0.532716051982737,0.468953975682091,0.431181689205479,0.681941310570367
"13021",0.686799638667195,0.802749283587886,0.872466019404949,0.832937279163888,0.707568769011898,0.545794599347224,0.467092003939027,0.443751152200441,0.477821695168225,0.589678752786815
"13032",0.741147513432981,0.821444131190632,0.902968625063107,0.865945658029574,0.779712614468858,0.566837561558047,0.523588728976575,0.409499918496255,0.398202361525987,0.682892959645987
"13035",0.801869184693776,0.880902552759381,0.925603329453182,0.883581963263082,0.77527597664622,0.573457420254827,0.528338170906616,0.441696994297954,0.416260058754855,0.652830769748129
"13036",0.812322909086463,0.893608137386821,0.924403614710297,0.873515087231849,0.765260551189709,0.60443914497417,0.515280521433929,0.435844696543567,0.435783674887838,0.653987184662292
"13055",0.815723400164539,0.904050151755277,0.935679946649301,0.873114791002621,0.74195508350574,0.591117167734033,0.43073527234674,0.342589812804678,0.398640506979588,0.616009486782602
"13057",0.7831257655806,0.841278777419869,0.916952106706936,0.856742567749213,0.759232818134908,0.549940439326173,0.540658725631534,0.421591991071954,0.407399726534149,0.68634658555391
"13058",0.854079911520651,0.910753648889663,0.930454833703428,0.878366005122572,0.777047590980144,0.604951908623962,0.562506018972933,0.46464190429708,0.437689239875174,0.650628341715149
"13196",0.780253106041662,0.874908879486624,0.917963492304291,0.866614957380428,0.758514056601305,0.582926286820627,0.520976706591527,0.426201206130257,0.411905136879988,0.627335948219839
"13205",0.746238555875723,0.837780614594445,0.895656462737702,0.847715062211114,0.751930270892575,0.583701537449831,0.543299390368673,0.457668268879122,0.457456423312902,0.639682352246725
"13209",0.696887404636748,0.838161198118521,0.899595339579683,0.84323043588766,0.756358839802925,0.539205587321894,0.511372083683196,0.472171823444684,0.440932063345881,0.63444588970433
"13220",0.833255252818699,0.888284446071069,0.914498656118356,0.877471305427077,0.835429243698202,0.70197195094531,0.655491336559908,0.533698575159439,0.625610924124147,0.786457578372021
"13221",0.863170350193036,0.92877661845049,0.936637556897532,0.871550653598091,0.743096650161873,0.617054167823255,0.47151503698683,0.375635692330461,0.424064219130982,0.605723227703076
"13222",0.840028244295234,0.90962826683371,0.939960078326853,0.864442320195843,0.746197576075148,0.626610716661784,0.465671917577134,0.359434907920421,0.414004869348209,0.611341074246989
"13225",0.817633842514277,0.894784175412389,0.936639006437108,0.884517647500275,0.806209803752276,0.624166247645504,0.531268992417225,0.418198868615166,0.453856508709471,0.695362329060589
"13226",0.78729092200462,0.842281211709656,0.928414466790644,0.88626629604211,0.793405180518191,0.631742975384827,0.544159650090589,0.432757420623701,0.436907311270608,0.656680424149378
"13227",0.803352197886324,0.866479854057906,0.872106787657831,0.819892000494113,0.734511683823235,0.610250647453111,0.527159812531968,0.450392482909564,0.488256039113554,0.615406683790079
"13229",0.792339339369648,0.892911548430632,0.926262500475276,0.885928915572358,0.777993013145152,0.617691571853862,0.584333670199187,0.480073263592418,0.491790961526496,0.686835580330873
"13231",0.836204557459661,0.90255344986612,0.928171927971852,0.897757789427342,0.785234844255836,0.586884427049211,0.523608587721565,0.44917249645593,0.45727816116556,0.613277996168375
"13234",0.858617780799307,0.921121877267893,0.923847481502897,0.861761615475749,0.754095812410785,0.600380802826211,0.498081627382315,0.422864628388846,0.440870294233368,0.613938685061545
"13235",0.85510179514023,0.908810724624033,0.921297453276887,0.887137916813342,0.778574371883964,0.639173631477229,0.567047774264628,0.427584588221977,0.530134829047393,0.68372528162677
"13236",0.759086877240657,0.860955248350703,0.907669333248026,0.852826803515948,0.74953052803184,0.583467138509891,0.532999565874489,0.447319236170852,0.436872687768899,0.639211905020738
"13242",0.695787113436672,0.82000870625353,0.886764771462013,0.852596119543691,0.758786246264217,0.593830905907066,0.564020653553757,0.484873145285186,0.473962502993598,0.645421019539474
"13243",0.706323024788681,0.836946216359168,0.87485099966859,0.848309864721141,0.748312833105712,0.537104480486719,0.546335354979128,0.461852722276858,0.441019481924512,0.639366494508295
"13246",0.69541923841876,0.830891562874898,0.887896053847167,0.844901799493694,0.718459863302262,0.536985437174603,0.508226020446587,0.44380291012994,0.435868353653586,0.607896108133848
"13249",0.704552083546095,0.837486866494275,0.895617000745694,0.850007789518876,0.741221955789504,0.561695001913833,0.540821781978411,0.475813357939072,0.474707538284046,0.678166878062493
"13254",0.732358014649535,0.844268634104109,0.891202801785412,0.829249218296563,0.70924392427446,0.549019432237702,0.434242419037228,0.364798262743915,0.385474697912725,0.551263829898605
"13339",0.822126496134867,0.894374413939808,0.922356582440064,0.85709229626693,0.741538020708337,0.596819543970508,0.512345683405352,0.436910608713321,0.449696754432458,0.616992586014583
"13340",0.715311136907306,0.832583114568563,0.884197886916009,0.862027550159742,0.779481471988593,0.557214869060323,0.504955123037377,0.431132091965794,0.420215553344499,0.598573799068105
"13345",0.850988885798499,0.912277439638075,0.929775508681906,0.882049640719162,0.788884138919377,0.603301405282964,0.530122976596672,0.43382355492613,0.504122857434594,0.645085636935796
"13503",0.665958407475857,0.787773778301181,0.843077491032257,0.808262189832889,0.694690965132601,0.52099207261268,0.501841948287281,0.458411375699621,0.453459513684182,0.59471334080531
"13522",0.66651584089121,0.744970506278883,0.795640282777254,0.72636030627886,0.602012497475263,0.47106192939254,0.39293030452525,0.373475437286478,0.342896155316695,0.453754807334248
"13541",0.831623673059321,0.89786896441077,0.92440858043057,0.871163331060279,0.772156001315104,0.625881487038827,0.412885236007988,0.342630659543387,0.380681659431165,0.639180190286847
"13549",0.687726229317596,0.834051885967934,0.888915885241554,0.821604148801237,0.723434616805103,0.541742910475057,0.541153976362159,0.497944730141668,0.456955694575501,0.605402846248334
"13550",0.703574591583976,0.816279057938485,0.880548360638548,0.833209085174745,0.722874257337486,0.561427940188279,0.517843125609074,0.470778674435632,0.46421396338315,0.631779412831292
"13554",0.760705512876979,0.858427687779614,0.900666676131919,0.840236185429983,0.739406315787538,0.600854555318368,0.551035213518408,0.49008259027618,0.465550141138245,0.629119286736607
"13562",0.808136587342769,0.880984778779543,0.920112412519411,0.872858825852881,0.7642250678462,0.603358727203515,0.506929342348289,0.422670575544291,0.436850654315983,0.639920172103345
"13563",0.722988039200851,0.821560197107174,0.869531743303012,0.817127354717904,0.765997747179546,0.603494575653546,0.576545370079176,0.455275927140732,0.438002138971616,0.648728001732368
"13566",0.833055775068101,0.881060539672911,0.89323295818168,0.858683542685871,0.768049505794512,0.596880837433517,0.562054123760601,0.471409862296058,0.440006724711688,0.663164045191212
"13567",0.787700689821179,0.886149779021006,0.919472990945925,0.870246933326939,0.741182875199497,0.531020568786825,0.558154376907069,0.511814824873998,0.473099938603235,0.651912557275254
"13570",0.709050112305208,0.80918786160011,0.849043991395659,0.804784929571155,0.675163054087408,0.53880503893349,0.492326117578417,0.469728545872142,0.467048326609773,0.594640797263999
"13572",0.683847728764039,0.78363944752471,0.833962356817621,0.81355170213137,0.715834323122763,0.531681493042554,0.490430787522916,0.435822165632689,0.429345827893357,0.584424530217736
"13573",0.705407569484806,0.795752560040988,0.855482949890273,0.831996120171183,0.713773370816821,0.511116458724941,0.489208379376454,0.444897469917743,0.439939477508628,0.587025863605526
"13581",0.647869294614733,0.823372301295896,0.847670086249609,0.727022177059076,0.572163465387588,0.501665866386662,0.373232685206242,0.30330464377535,0.324588921388161,0.481033518222293
"13612",0.708461122367773,0.822062595078935,0.882545232968338,0.8581044215941,0.72314530080691,0.540329841629996,0.4667664350628,0.415340120325722,0.407664368604401,0.58118578513037
"13629",0.837191215885999,0.893356443338822,0.929737954641186,0.869001607884927,0.752478342918375,0.599838932365324,0.475936587722735,0.399704696629027,0.431815331240749,0.616187494286491
"13643",0.750629598774677,0.871365212140528,0.912344885152373,0.843644656110362,0.744393134164738,0.584439279374101,0.522332025069077,0.44259076106727,0.433849338402267,0.631476206940777
"13644",0.748678095069853,0.82168414621821,0.883717534563637,0.821311425738428,0.727063547249409,0.595712231231467,0.525845645047837,0.485546908909074,0.466075203301851,0.642139235508929
"13652",0.638451365174368,0.771455903742592,0.875615593672856,0.784332040470208,0.826353660547821,0.498391950291089,0.628715180615212,0.463900628511796,0.447336457362857,0.653384714482885
"13669",0.692814528154058,0.834219668520539,0.895069322735277,0.847161519311121,0.733772992577667,0.564817318368843,0.502467076678265,0.451312302191619,0.457086223706012,0.601549505722608
"13677",0.723200745675245,0.833850402057954,0.894127087841318,0.823594253650263,0.692479305337347,0.565238530703801,0.510420761346695,0.470667822430116,0.489787180846025,0.61197812139234
"13699",0.695872031879748,0.83331402457438,0.914681745845763,0.890929535574529,0.753775834988428,0.464292018850381,0.485611061458242,0.44250855460435,0.381647696859426,0.635854464246729
"13704",0.800101678677816,0.857594040827481,0.908260255787789,0.862925132114945,0.777555790981895,0.567192863496798,0.558478556297652,0.476562860968787,0.467076657977937,0.663652129242591
"13706",0.735604827790825,0.851919090172507,0.904654494956415,0.857197520506245,0.751842890120066,0.575045200819143,0.512143674062797,0.428873213652362,0.445268817765044,0.599254066808053
"13708",0.720627792028718,0.858646280039711,0.912488877393585,0.862782953288693,0.752163198380648,0.557994031861041,0.533465659100705,0.482261943021467,0.425172184623718,0.621556375930246
"13711",0.728718875208381,0.8523358190556,0.896068860775504,0.85562220006294,0.77073832821431,0.535896955234735,0.558916777742798,0.456414585457607,0.426517887431556,0.654520358638971
"13727",0.660357729218863,0.762144151088296,0.825719338240551,0.796376406697178,0.717430787913477,0.531704256807064,0.517438613154397,0.490920302555963,0.491932787671494,0.615757764903909
"13748",0.638957157460056,0.770249626539738,0.853761325937701,0.805864841940585,0.684819464555102,0.502610268540625,0.480550889606784,0.415636742356697,0.408167883713978,0.56186401583243
"13831",0.728842788524085,0.801468469673108,0.882178980862981,0.842000157052435,0.773837718681137,0.58767682214452,0.44958294758887,0.465475197498785,0.482242185413363,0.657539512604579
"13837",0.69245870350882,0.832920797090251,0.891775265625724,0.824746874844622,0.71063319252391,0.588083814286482,0.50306623680205,0.448369446265669,0.434782664469048,0.606277028801249
"13838",0.756202749221178,0.869508103928004,0.904525173654791,0.85897819456847,0.760948091988625,0.56255966696683,0.529123003711353,0.437048187120542,0.389166748409608,0.643238899326855
"13841",0.677893994772987,0.81938138979691,0.891536772553476,0.847003956629072,0.73222146243449,0.570530950787425,0.5196616916335,0.459248509750242,0.450860088439785,0.611862033262505
"13845",0.721469456969221,0.841045478572316,0.894978848978553,0.850870876253562,0.754622941045037,0.554203396728399,0.524962213510015,0.409471636953369,0.417862585689172,0.612500539044343
"13852",0.716258892679651,0.850093084889135,0.876544084856643,0.841053639534377,0.715353786765567,0.529843802536979,0.499885187906074,0.436053095383891,0.426809849141987,0.585191179989166
"13867",0.785968757421671,0.838125577332221,0.88197111178667,0.813674157981567,0.666781116478965,0.594547406070084,0.507191189743286,0.438001113632614,0.443037904628149,0.618357676749831
"13870",0.823656990438991,0.877039190780718,0.897308372624966,0.831814996123982,0.709354446533698,0.633129269121644,0.444199675679034,0.428766629612341,0.468381965588414,0.545553367825064
"13872",0.755702864022206,0.852284483292958,0.908889575937844,0.87408192602634,0.791906934442633,0.584469418237425,0.597704279176266,0.464656144227187,0.506069237725277,0.671864789075049
"13873",0.752596461624185,0.849783475175106,0.891409297618483,0.875802013567754,0.790940102865255,0.584804395008938,0.572555498448282,0.48247408628048,0.498773131964011,0.672139856231521
"13874",0.796735905055372,0.863008425583384,0.901002370470502,0.830141072467429,0.70230599888578,0.636733204836051,0.475463128631627,0.471016611816935,0.485970266063714,0.535405407889169
"13876",0.758287093303936,0.841827698790679,0.900796757095965,0.849113419210824,0.737047092175059,0.610626090041589,0.524899595539278,0.470098666367064,0.513335452441842,0.630819091561162
"13886",0.683713262475196,0.792841207820251,0.845877667930918,0.804376089839528,0.696981495488275,0.51649986367926,0.503184994032037,0.458130117247716,0.44342907228195,0.594440497094297
"13887",0.719972854117202,0.813953866876637,0.850865275788052,0.809960694485436,0.692153830474948,0.53089618745668,0.499639307741946,0.466524110870352,0.469533100450537,0.590188383366818
"13888",0.677307484202491,0.785265852237345,0.847344067677668,0.806984567019954,0.702417627596126,0.524138984140765,0.534987832292557,0.472918883965442,0.472505778671259,0.592384425055121
"13959",0.700122655840038,0.894019117261055,0.869760109192018,0.809110989698966,0.644670639240653,0.486845473865345,0.390108087516712,0.341772811430872,0.317057175866546,0.542251381476788
"13965",0.793830607984583,0.881799206147473,0.897957843991485,0.853944057264725,0.790833325685042,0.554580998212717,0.545687391688861,0.472760444869988,0.443198983037215,0.662042950296178
"14016",0.838085200920481,0.909259100676396,0.941464592490635,0.88380229814471,0.759313397006447,0.67367267793756,0.428903544947832,0.269136424836664,0.345346233909289,0.635243558849478
"14019",0.733901544969712,0.843310454185161,0.8626519644957,0.786426675407088,0.66403468579216,0.519286932431564,0.43474415451259,0.402557186165037,0.395254661332885,0.543684314355061
"14039",0.765464053576,0.871132487737716,0.910767704488782,0.872882651193776,0.77105568054341,0.554471998382899,0.517024556403156,0.431817599646669,0.431352515561582,0.643673560893643
"14040",0.780106958208294,0.867119008505273,0.909695049767868,0.861351524099016,0.767528857939728,0.582017327843734,0.512074800198215,0.439561394813868,0.436580837989727,0.642530202189004
"14041",0.665400493827221,0.781306046202322,0.855355119478674,0.812322909086463,0.702788038696615,0.529315997085646,0.475720325282579,0.440729074267095,0.423779225491903,0.564042748992289
"14042",0.675245493695037,0.774214728140275,0.840809449193878,0.814577320613446,0.710768632517971,0.522245783542227,0.520967685936862,0.468194274768583,0.457858063015591,0.608468324183256
"14043",0.740170724649132,0.844436368800519,0.903245110103547,0.84602117920231,0.727155467873091,0.594411037432327,0.493560895596423,0.419653383787173,0.452564486463144,0.593261356702116
"14076",0.659214794529177,0.787028787469,0.83838874180086,0.792399870292276,0.660312123180558,0.492951654026532,0.41027077486186,0.385967244785279,0.369144491799933,0.524980916945863
"14081",0.786171314121402,0.897101493674494,0.907544018690326,0.848320067165046,0.732160236161028,0.563911128339486,0.520210848184366,0.432879425825386,0.427437934009047,0.622628976411723
"14086",0.715524351689539,0.845793659805994,0.924064279114166,0.872083226908116,0.764817690451209,0.551872069242712,0.497640708432131,0.406297185407191,0.40832970666776,0.635949762654203
